timestamp,event_type,strategy_name,candle_open_time,candle_close_time,candle_open,candle_high,candle_low,candle_close,candle_mid_price,reference_price,order_id,trade_type,created_price,created_size,position_id,entry_price,close_price,closing_reason,pnl_quote,pnl_percent
1710159480,CREATE,main,,,71439.60000000,71635.70000000,71439.60000000,71601.20000000,71537.65000000,71601.20000000,sell_1,SELL,,,,,,,,
1710159840,CLOSE,main,,,,,,,,,sell_1,SELL,,,12rczzTbsbW9mjiU3xuiD6rxKzGv33yGP9Bq5UAYs7JJ,,71738.70000000,CloseType.EARLY_STOP,0,0
1710160020,CREATE,main,,,71738.70000000,71963.90000000,71738.60000000,71926.20000000,71851.25000000,71926.20000000,buy_0,SELL,,,,,,,,
1710160380,CLOSE,main,,,,,,,,,buy_0,SELL,,,D1oa7mPcrzsTFG6FvirJZBPP2sCFTd6nwJDDwqVGUoDa,,72034.20000000,CloseType.EARLY_STOP,0,0
1710160020,CREATE,main,,,71738.70000000,71963.90000000,71738.60000000,71926.20000000,71851.25000000,71926.20000000,buy_1,SELL,,,,,,,,
1710160380,CLOSE,main,,,,,,,,,buy_1,SELL,,,2ZakzXrtTPsMXLpwSPyru1MPVJ4bo2GChXnYKVuBCCFn,,72034.20000000,CloseType.EARLY_STOP,0,0
1710160020,CREATE,main,,,71738.70000000,71963.90000000,71738.60000000,71926.20000000,71851.25000000,71926.20000000,sell_0,SELL,,,,,,,,
1710160380,CLOSE,main,,,,,,,,,sell_0,SELL,,,C1bbAmpKC1guyvemujmFZQxFh5AEiiCUNFzFDsiTvsmz,,72034.20000000,CloseType.EARLY_STOP,0,0
1710160020,CREATE,main,,,71738.70000000,71963.90000000,71738.60000000,71926.20000000,71851.25000000,71926.20000000,sell_1,SELL,,,,,,,,
1710160380,CLOSE,main,,,,,,,,,sell_1,SELL,,,6DpFKmdTQYS3hPXC1ByknHPbvzYLkgCPhmsWLwUsN5rB,,72034.20000000,CloseType.EARLY_STOP,0,0
1710160560,CREATE,main,,,72034.30000000,72150.80000000,71929.80000000,71956.20000000,72040.30000000,71956.20000000,buy_0,SELL,,,,,,,,
1710160920,CLOSE,main,,,,,,,,,buy_0,SELL,,,CejZJWXHvTBK6wRAi5uY9K4YKCKyDuiEE8p2Kt6q6Fgb,,71977.00000000,CloseType.EARLY_STOP,0,0
1710160560,CREATE,main,,,72034.30000000,72150.80000000,71929.80000000,71956.20000000,72040.30000000,71956.20000000,buy_1,SELL,,,,,,,,
1710160920,CLOSE,main,,,,,,,,,buy_1,SELL,,,8jmpTuSQeEH6BuW4zLJS717cXHyGJCWzqSanDb7Uq2FG,,71977.00000000,CloseType.EARLY_STOP,0,0
1710160560,CREATE,main,,,72034.30000000,72150.80000000,71929.80000000,71956.20000000,72040.30000000,71956.20000000,sell_0,SELL,,,,,,,,
1710160920,CLOSE,main,,,,,,,,,sell_0,SELL,,,65tmfHx9u3JAcFCsZYiFa1iDub3b9uZaApSLerAf61Yk,,71977.00000000,CloseType.EARLY_STOP,0,0
1710160560,CREATE,main,,,72034.30000000,72150.80000000,71929.80000000,71956.20000000,72040.30000000,71956.20000000,sell_1,SELL,,,,,,,,
1710160920,CLOSE,main,,,,,,,,,sell_1,SELL,,,3f76LLphKf2KyGaCzHUmTDymNdonTqmQt1nVhsT4K3hC,,71977.00000000,CloseType.EARLY_STOP,0,0
1710161100,CREATE,main,,,71977.00000000,72062.40000000,71921.80000000,71945.50000000,71992.10000000,71945.50000000,buy_0,SELL,,,,,,,,
1710161460,CLOSE,main,,,,,,,,,buy_0,SELL,,,J4ULxLUv9DwhcJkuLxJ8s1tbtkNcNL1KQWXCk8cy3WHW,,72060.00000000,CloseType.EARLY_STOP,0,0
1710161100,CREATE,main,,,71977.00000000,72062.40000000,71921.80000000,71945.50000000,71992.10000000,71945.50000000,buy_1,SELL,,,,,,,,
1710161460,CLOSE,main,,,,,,,,,buy_1,SELL,,,GBbJbnbEZNNXQJ8tuE2XLzSdvp6TBUre4rjw1CD6q9bU,,72060.00000000,CloseType.EARLY_STOP,0,0
1710161100,CREATE,main,,,71977.00000000,72062.40000000,71921.80000000,71945.50000000,71992.10000000,71945.50000000,sell_0,SELL,,,,,,,,
1710161460,CLOSE,main,,,,,,,,,sell_0,SELL,,,Eq14H82hk1VpLxFZhAWiqRTrwYToCeXmU56VUCAzKMZ,,72060.00000000,CloseType.EARLY_STOP,0,0
1710161100,CREATE,main,,,71977.00000000,72062.40000000,71921.80000000,71945.50000000,71992.10000000,71945.50000000,sell_1,SELL,,,,,,,,
1710161460,CLOSE,main,,,,,,,,,sell_1,SELL,,,EjEwbPf3GwHXsYvbDFX7faeZ9T7o5aY87aZhXGKas5nC,,72060.00000000,CloseType.EARLY_STOP,0,0
1710161640,CREATE,main,,,72060.00000000,72081.20000000,71942.30000000,71948.70000000,72011.75000000,71948.70000000,buy_0,SELL,,,,,,,,
1710162000,CLOSE,main,,,,,,,,,buy_0,SELL,,,DwixwKVof2VitxkCfwXpNtYrQ7k3WHNj7G2rbVBZgBtu,,71894.30000000,CloseType.EARLY_STOP,0,0
1710161640,CREATE,main,,,72060.00000000,72081.20000000,71942.30000000,71948.70000000,72011.75000000,71948.70000000,buy_1,SELL,,,,,,,,
1710162000,CLOSE,main,,,,,,,,,buy_1,SELL,,,j8XmwDURGDqg8GVuEfo7Sv7aF1fubhHMSNt3ChxCVrF,,71894.30000000,CloseType.EARLY_STOP,0,0
1710161640,CREATE,main,,,72060.00000000,72081.20000000,71942.30000000,71948.70000000,72011.75000000,71948.70000000,sell_0,SELL,,,,,,,,
1710162000,CLOSE,main,,,,,,,,,sell_0,SELL,,,7aB1UgVxkoGbYggWZcEyerrR33Uvtm1ViMG8egXK57Wn,,71894.30000000,CloseType.EARLY_STOP,0,0
1710161640,CREATE,main,,,72060.00000000,72081.20000000,71942.30000000,71948.70000000,72011.75000000,71948.70000000,sell_1,SELL,,,,,,,,
1710162000,CLOSE,main,,,,,,,,,sell_1,SELL,,,5bc1gtwhtCiHhfzdFmvrPvpSKScbjKRbyDmLmog3hcQw,,71894.30000000,CloseType.EARLY_STOP,0,0
1710162180,CREATE,main,,,71894.30000000,71902.50000000,71805.30000000,71805.30000000,71853.90000000,71805.30000000,buy_0,SELL,,,,,,,,
1710162540,CLOSE,main,,,,,,,,,buy_0,SELL,,,FbPfLAgnr3MN97tRt97tRgo3H8X9dDutxUbU6zjGeNKN,,71890.60000000,CloseType.EARLY_STOP,0,0
1710162180,CREATE,main,,,71894.30000000,71902.50000000,71805.30000000,71805.30000000,71853.90000000,71805.30000000,buy_1,SELL,,,,,,,,
1710162540,CLOSE,main,,,,,,,,,buy_1,SELL,,,8mSkfMwt2zHQD8y8Ktt7Svq8E7BKCn7qp9EwFpRGgAaD,,71890.60000000,CloseType.EARLY_STOP,0,0
1710162180,CREATE,main,,,71894.30000000,71902.50000000,71805.30000000,71805.30000000,71853.90000000,71805.30000000,sell_0,SELL,,,,,,,,
1710162540,CLOSE,main,,,,,,,,,sell_0,SELL,,,9Kvm6SjXy4tYL5JsSzFAVQbF1fA3GxZYrps2222PoXvS,,71890.60000000,CloseType.EARLY_STOP,0,0
1710162180,CREATE,main,,,71894.30000000,71902.50000000,71805.30000000,71805.30000000,71853.90000000,71805.30000000,sell_1,SELL,,,,,,,,
1710162540,CLOSE,main,,,,,,,,,sell_1,SELL,,,6bfQKBewcmAetCdh6LaWQVFoH4VnHx6crrdLzhf6T8fx,,71890.60000000,CloseType.EARLY_STOP,0,0
1710162720,CREATE,main,,,71895.90000000,72000.00000000,71854.40000000,71921.40000000,71927.20000000,71921.40000000,buy_0,SELL,,,,,,,,
1710163080,CLOSE,main,,,,,,,,,buy_0,SELL,,,3oymapP4EnifRsmgxmPCphTxwNThfgsTrx3EaP4h2Zvd,,72092.10000000,CloseType.EARLY_STOP,0,0
1710162720,CREATE,main,,,71895.90000000,72000.00000000,71854.40000000,71921.40000000,71927.20000000,71921.40000000,buy_1,SELL,,,,,,,,
1710163080,CLOSE,main,,,,,,,,,buy_1,SELL,,,Cfhyd32sPbHQdbRVKGYpfY4vQHhGaiQAdLQAjrLPdGdj,,72092.10000000,CloseType.EARLY_STOP,0,0
1710162720,CREATE,main,,,71895.90000000,72000.00000000,71854.40000000,71921.40000000,71927.20000000,71921.40000000,sell_0,SELL,,,,,,,,
1710163080,CLOSE,main,,,,,,,,,sell_0,SELL,,,275WWkFQepZjKoKUeGn8pQpWWDLquLaTbSAaqR8KGQLL,,72092.10000000,CloseType.EARLY_STOP,0,0
1710162720,CREATE,main,,,71895.90000000,72000.00000000,71854.40000000,71921.40000000,71927.20000000,71921.40000000,sell_1,SELL,,,,,,,,
1710163080,CLOSE,main,,,,,,,,,sell_1,SELL,,,H6UGsf8NShciCwfu853k4CRJStEe4fzn4jjPLyn2M9G1,,72092.10000000,CloseType.EARLY_STOP,0,0
1710163260,CREATE,main,,,72092.00000000,72304.20000000,72092.00000000,72278.10000000,72198.10000000,72278.10000000,buy_0,SELL,,,,,,,,
1710163620,CLOSE,main,,,,,,,,,buy_0,SELL,,,HCtb1vpiYNdQV9P4A7WAjPszNV2R8YHyJ7RV3PTZ95He,,72209.90000000,CloseType.EARLY_STOP,0,0
1710163260,CREATE,main,,,72092.00000000,72304.20000000,72092.00000000,72278.10000000,72198.10000000,72278.10000000,buy_1,SELL,,,,,,,,
1710163620,CLOSE,main,,,,,,,,,buy_1,SELL,,,GpkQwa9vEjWVsxiRkkhxmLgCQ5SwQAnQzkkpyA8gNTbz,,72209.90000000,CloseType.EARLY_STOP,0,0
1710163260,CREATE,main,,,72092.00000000,72304.20000000,72092.00000000,72278.10000000,72198.10000000,72278.10000000,sell_0,SELL,,,,,,,,
1710163620,CLOSE,main,,,,,,,,,sell_0,SELL,,,DYYwvw8dfpDfpN9z8NuYUJAsjZhzp7p1LAMh7XrWi7CR,,72209.90000000,CloseType.EARLY_STOP,0,0
1710163260,CREATE,main,,,72092.00000000,72304.20000000,72092.00000000,72278.10000000,72198.10000000,72278.10000000,sell_1,SELL,,,,,,,,
1710163620,CLOSE,main,,,,,,,,,sell_1,SELL,,,8SBBuEQSRhC1GZ8Rc3TDYgaMRDimJqU5jMaDQXxvEe5W,,72209.90000000,CloseType.EARLY_STOP,0,0
1710163800,CREATE,main,,,72209.90000000,72279.80000000,71988.00000000,72158.70000000,72133.90000000,72158.70000000,buy_0,SELL,,,,,,,,
1710164160,CLOSE,main,,,,,,,,,buy_0,SELL,,,6LubY2cc9kef8g3vtzLwZwfBLXbBZHr9iXiNSd65uU1c,,72177.50000000,CloseType.EARLY_STOP,0,0
1710163800,CREATE,main,,,72209.90000000,72279.80000000,71988.00000000,72158.70000000,72133.90000000,72158.70000000,buy_1,SELL,,,,,,,,
1710164160,CLOSE,main,,,,,,,,,buy_1,SELL,,,CCP8SPixQN5QMz7bi4L1UbGM6CM7AibRjw3efcmRaxyH,,72177.50000000,CloseType.EARLY_STOP,0,0
1710163800,CREATE,main,,,72209.90000000,72279.80000000,71988.00000000,72158.70000000,72133.90000000,72158.70000000,sell_0,SELL,,,,,,,,
1710164160,CLOSE,main,,,,,,,,,sell_0,SELL,,,FkgQdyDVx3HRDFVT3DZw7SWyQFprvpPCqPA4h7Rb1h9s,,72177.50000000,CloseType.EARLY_STOP,0,0
1710163800,CREATE,main,,,72209.90000000,72279.80000000,71988.00000000,72158.70000000,72133.90000000,72158.70000000,sell_1,SELL,,,,,,,,
1710164160,CLOSE,main,,,,,,,,,sell_1,SELL,,,cSMumBcr3WeUAqsS7fwTsYiiGu48qa5B3bmeTcCmWtP,,72177.50000000,CloseType.EARLY_STOP,0,0
1710164340,CREATE,main,,,72173.50000000,72173.70000000,71690.00000000,71699.90000000,71931.85000000,71699.90000000,buy_0,SELL,,,,,,,,
1710164700,CLOSE,main,,,,,,,,,buy_0,SELL,,,AUHYWsuvF4sVDJdu1hiCeWhm435LPpEBQWS3dzrqkQ4T,,71625.90000000,CloseType.EARLY_STOP,0,0
1710164340,CREATE,main,,,72173.50000000,72173.70000000,71690.00000000,71699.90000000,71931.85000000,71699.90000000,buy_1,SELL,,,,,,,,
1710164700,CLOSE,main,,,,,,,,,buy_1,SELL,,,4RyA79Ev1yN4NTkPwSDutpvxk1S7fEcEmmGUz81awSFH,,71625.90000000,CloseType.EARLY_STOP,0,0
1710164340,CREATE,main,,,72173.50000000,72173.70000000,71690.00000000,71699.90000000,71931.85000000,71699.90000000,sell_0,SELL,,,,,,,,
1710164700,CLOSE,main,,,,,,,,,sell_0,SELL,,,GZbNe3khuoPLR9bvpmm7cBKuwkGbXZCTM9tEaKErpYD1,,71625.90000000,CloseType.EARLY_STOP,0,0
1710164340,CREATE,main,,,72173.50000000,72173.70000000,71690.00000000,71699.90000000,71931.85000000,71699.90000000,sell_1,SELL,,,,,,,,
1710164700,CLOSE,main,,,,,,,,,sell_1,SELL,,,EZAGt4SL9zxRvNPjyfyn9hmguaKQx4wzt7EiM5tS16mb,,71625.90000000,CloseType.EARLY_STOP,0,0
1710164880,CREATE,main,,,71625.10000000,71773.40000000,71561.00000000,71673.70000000,71667.20000000,71673.70000000,buy_0,SELL,,,,,,,,
1710165240,CLOSE,main,,,,,,,,,buy_0,SELL,,,H5X5DYiuQeNqtPEnHDcbFajWDeEPXGzGyfnygejjw5yE,,71550.00000000,CloseType.EARLY_STOP,0,0
1710164880,CREATE,main,,,71625.10000000,71773.40000000,71561.00000000,71673.70000000,71667.20000000,71673.70000000,buy_1,SELL,,,,,,,,
1710165240,CLOSE,main,,,,,,,,,buy_1,SELL,,,6eDG27zYyrQpC9JNTTSDTmBx7N2zT1QGU33fkDUJvciz,,71550.00000000,CloseType.EARLY_STOP,0,0
1710164880,CREATE,main,,,71625.10000000,71773.40000000,71561.00000000,71673.70000000,71667.20000000,71673.70000000,sell_0,SELL,,,,,,,,
1710165240,CLOSE,main,,,,,,,,,sell_0,SELL,,,8FdYApfVmukNJLGhYNZD2eGKe6ytyd2mtFgkoxmoE3bM,,71550.00000000,CloseType.EARLY_STOP,0,0
1710164880,CREATE,main,,,71625.10000000,71773.40000000,71561.00000000,71673.70000000,71667.20000000,71673.70000000,sell_1,SELL,,,,,,,,
1710165240,CLOSE,main,,,,,,,,,sell_1,SELL,,,Cn6ZA5b3V3744PQ1yJjwipHtRRZntesr1cwtT9LcAghr,,71550.00000000,CloseType.EARLY_STOP,0,0
1710165420,CREATE,main,,,71549.90000000,71622.70000000,71430.10000000,71498.70000000,71526.40000000,71498.70000000,buy_0,SELL,,,,,,,,
1710165780,CLOSE,main,,,,,,,,,buy_0,SELL,,,BmqqDj1UYSH8q3Cx2mMuRD44wR6mR8sDpAoMfJHRJ8sG,,71673.00000000,CloseType.EARLY_STOP,0,0
1710165420,CREATE,main,,,71549.90000000,71622.70000000,71430.10000000,71498.70000000,71526.40000000,71498.70000000,buy_1,SELL,,,,,,,,
1710165780,CLOSE,main,,,,,,,,,buy_1,SELL,,,EbMbKeN3oS4RhjGrBHRFtVtn9AbfRKi4WQWP7iPLh9j7,,71673.00000000,CloseType.EARLY_STOP,0,0
1710165420,CREATE,main,,,71549.90000000,71622.70000000,71430.10000000,71498.70000000,71526.40000000,71498.70000000,sell_0,SELL,,,,,,,,
1710165780,CLOSE,main,,,,,,,,,sell_0,SELL,,,VmucCAwSEYYz2fjwctR83UtJiFrmDZriLMBZHyzJiXZ,,71673.00000000,CloseType.EARLY_STOP,0,0
1710165420,CREATE,main,,,71549.90000000,71622.70000000,71430.10000000,71498.70000000,71526.40000000,71498.70000000,sell_1,SELL,,,,,,,,
1710165780,CLOSE,main,,,,,,,,,sell_1,SELL,,,AbUCicTdtPWMX3sCSiwMgDLdh7nquyKkrEWSZV6NptkK,,71673.00000000,CloseType.EARLY_STOP,0,0
1710165960,CREATE,main,,,71672.90000000,71830.70000000,71619.40000000,71741.00000000,71725.05000000,71741.00000000,buy_0,SELL,,,,,,,,
1710166320,CLOSE,main,,,,,,,,,buy_0,SELL,,,D35XfeMYUPkSfn5QwqRAQ2Ss4WvT7n5sLXJ7EqsjDc2i,,72251.40000000,CloseType.EARLY_STOP,0,0
1710165960,CREATE,main,,,71672.90000000,71830.70000000,71619.40000000,71741.00000000,71725.05000000,71741.00000000,buy_1,SELL,,,,,,,,
1710166320,CLOSE,main,,,,,,,,,buy_1,SELL,,,GWRS1WCUV9jzPua79fxPMJEtMtcPp3X7sbja3Xt2WZf5,,72251.40000000,CloseType.EARLY_STOP,0,0
1710165960,CREATE,main,,,71672.90000000,71830.70000000,71619.40000000,71741.00000000,71725.05000000,71741.00000000,sell_0,SELL,,,,,,,,
1710166320,CLOSE,main,,,,,,,,,sell_0,SELL,,,ErQjudbAZ89ij2Ar4Ujct9wkxUdtR5vxffcXyVmsTkG9,,72251.40000000,CloseType.EARLY_STOP,0,0
1710165960,CREATE,main,,,71672.90000000,71830.70000000,71619.40000000,71741.00000000,71725.05000000,71741.00000000,sell_1,SELL,,,,,,,,
1710166320,CLOSE,main,,,,,,,,,sell_1,SELL,,,7op69H8fef5YdnbxB1dg4ARh8nUQ5qHKznCvRsDhG8tT,,72251.40000000,CloseType.EARLY_STOP,0,0
1710166500,CREATE,main,,,72244.10000000,72318.40000000,72120.40000000,72249.30000000,72219.40000000,72249.30000000,buy_0,SELL,,,,,,,,
1710166860,CLOSE,main,,,,,,,,,buy_0,SELL,,,9iSjXb5Ac9vwZcebKd4rbFBMxrC1UYbfH9x5vEUKTw32,,72284.00000000,CloseType.EARLY_STOP,0,0
1710166500,CREATE,main,,,72244.10000000,72318.40000000,72120.40000000,72249.30000000,72219.40000000,72249.30000000,buy_1,SELL,,,,,,,,
1710166860,CLOSE,main,,,,,,,,,buy_1,SELL,,,5v9c13wyfZHqhfVNLh3VNBd8zdqS5vJ213GSXauMeha6,,72284.00000000,CloseType.EARLY_STOP,0,0
1710166500,CREATE,main,,,72244.10000000,72318.40000000,72120.40000000,72249.30000000,72219.40000000,72249.30000000,sell_0,SELL,,,,,,,,
1710166860,CLOSE,main,,,,,,,,,sell_0,SELL,,,5Ph5GRZXDPHJECkX3o39thEind7Lovmwh98V2St9p8cW,,72284.00000000,CloseType.EARLY_STOP,0,0
1710166500,CREATE,main,,,72244.10000000,72318.40000000,72120.40000000,72249.30000000,72219.40000000,72249.30000000,sell_1,SELL,,,,,,,,
1710166860,CLOSE,main,,,,,,,,,sell_1,SELL,,,Evqw1hug5GTexa3cVMgKVc3nQUJei2ecuhPX6t6MTmte,,72284.00000000,CloseType.EARLY_STOP,0,0
1710167040,CREATE,main,,,72283.90000000,72298.20000000,72000.00000000,72148.10000000,72149.10000000,72148.10000000,buy_0,SELL,,,,,,,,
1710167400,CLOSE,main,,,,,,,,,buy_0,SELL,,,HvZxnnZ5H3ewYGL61EvqnjWsdLVnxWUDA5QfR1Prg8QE,,72029.00000000,CloseType.EARLY_STOP,0,0
1710167040,CREATE,main,,,72283.90000000,72298.20000000,72000.00000000,72148.10000000,72149.10000000,72148.10000000,buy_1,SELL,,,,,,,,
1710167400,CLOSE,main,,,,,,,,,buy_1,SELL,,,CAkApFa5L8bLikA6EsQaNQwz6aCKgtN9sPJTo7zG6Amz,,72029.00000000,CloseType.EARLY_STOP,0,0
1710167040,CREATE,main,,,72283.90000000,72298.20000000,72000.00000000,72148.10000000,72149.10000000,72148.10000000,sell_0,SELL,,,,,,,,
1710167400,CLOSE,main,,,,,,,,,sell_0,SELL,,,9gZHPVi37SPFmy3QEkpUU9CeWBiKdvfC7rR3sDihY3oA,,72029.00000000,CloseType.EARLY_STOP,0,0
1710167040,CREATE,main,,,72283.90000000,72298.20000000,72000.00000000,72148.10000000,72149.10000000,72148.10000000,sell_1,SELL,,,,,,,,
1710167400,CLOSE,main,,,,,,,,,sell_1,SELL,,,6GZv26k6hSyGxZhtu2vivY7bHmqCR5aY5JMmhkqF4dEz,,72029.00000000,CloseType.EARLY_STOP,0,0
1710167580,CREATE,main,,,72029.10000000,72108.00000000,71983.10000000,72021.90000000,72045.55000000,72021.90000000,buy_0,SELL,,,,,,,,
1710167940,CLOSE,main,,,,,,,,,buy_0,SELL,,,395h8ypCLXcg2BU6AVXTHiup3MjxDYPetAL56K6DpNb2,,72037.00000000,CloseType.EARLY_STOP,0,0
1710167580,CREATE,main,,,72029.10000000,72108.00000000,71983.10000000,72021.90000000,72045.55000000,72021.90000000,buy_1,SELL,,,,,,,,
1710167940,CLOSE,main,,,,,,,,,buy_1,SELL,,,5vMPpmcJutVHcfqLFJau5s2csBtk2WuFkxc7AmCQdXKK,,72037.00000000,CloseType.EARLY_STOP,0,0
1710167580,CREATE,main,,,72029.10000000,72108.00000000,71983.10000000,72021.90000000,72045.55000000,72021.90000000,sell_0,SELL,,,,,,,,
1710167940,CLOSE,main,,,,,,,,,sell_0,SELL,,,2Tnx8c9Xy9XaKfSaWDrfs9vm3VydAPYPfGSDs5HNErKK,,72037.00000000,CloseType.EARLY_STOP,0,0
1710167580,CREATE,main,,,72029.10000000,72108.00000000,71983.10000000,72021.90000000,72045.55000000,72021.90000000,sell_1,SELL,,,,,,,,
1710167940,CLOSE,main,,,,,,,,,sell_1,SELL,,,J7QfY2bNu4zynMSxkre21A2mQan2JqfgcvC5i9nNmidv,,72037.00000000,CloseType.EARLY_STOP,0,0
1710168120,CREATE,main,,,72037.10000000,72100.50000000,71918.10000000,71928.10000000,72009.30000000,71928.10000000,buy_0,SELL,,,,,,,,
1710168480,CLOSE,main,,,,,,,,,buy_0,SELL,,,3CdJjGs7nAk4BVAvmzX13dTyoZEhjt3G25pEmSSULaB3,,72028.90000000,CloseType.EARLY_STOP,0,0
1710168120,CREATE,main,,,72037.10000000,72100.50000000,71918.10000000,71928.10000000,72009.30000000,71928.10000000,buy_1,SELL,,,,,,,,
1710168480,CLOSE,main,,,,,,,,,buy_1,SELL,,,2LGbwm1B6wVtba8kYp1VKjeKzYLc5JqQBNzGfanVNfzT,,72028.90000000,CloseType.EARLY_STOP,0,0
1710168120,CREATE,main,,,72037.10000000,72100.50000000,71918.10000000,71928.10000000,72009.30000000,71928.10000000,sell_0,SELL,,,,,,,,
1710168480,CLOSE,main,,,,,,,,,sell_0,SELL,,,4TcZpKCjL9eY1MwoGMtBryVXzs4b6vSBpkgB9t8QLwSf,,72028.90000000,CloseType.EARLY_STOP,0,0
1710168120,CREATE,main,,,72037.10000000,72100.50000000,71918.10000000,71928.10000000,72009.30000000,71928.10000000,sell_1,SELL,,,,,,,,
1710168480,CLOSE,main,,,,,,,,,sell_1,SELL,,,8qVP3th6B3zhqqwdM5LM7Gt5tvxRGRnKDp8G2pWk6pPf,,72028.90000000,CloseType.EARLY_STOP,0,0
1710168660,CREATE,main,,,72028.20000000,72044.20000000,71948.60000000,72043.90000000,71996.40000000,72043.90000000,buy_0,SELL,,,,,,,,
1710169020,CLOSE,main,,,,,,,,,buy_0,SELL,,,24fE26pBYE4SrPU17x4XuxHsxFoueUkZJL4CRSw4f55c,,72162.90000000,CloseType.EARLY_STOP,0,0
1710168660,CREATE,main,,,72028.20000000,72044.20000000,71948.60000000,72043.90000000,71996.40000000,72043.90000000,buy_1,SELL,,,,,,,,
1710169020,CLOSE,main,,,,,,,,,buy_1,SELL,,,5ePoqq7F7gCiyEuXgLg9iQp9zpmiJEmfhPBvGQyWCT8V,,72162.90000000,CloseType.EARLY_STOP,0,0
1710168660,CREATE,main,,,72028.20000000,72044.20000000,71948.60000000,72043.90000000,71996.40000000,72043.90000000,sell_0,SELL,,,,,,,,
1710169020,CLOSE,main,,,,,,,,,sell_0,SELL,,,GCahg6veTpGhS639hcbzWQkKURkdMpbmbj5NH8bEMJgH,,72162.90000000,CloseType.EARLY_STOP,0,0
1710168660,CREATE,main,,,72028.20000000,72044.20000000,71948.60000000,72043.90000000,71996.40000000,72043.90000000,sell_1,SELL,,,,,,,,
1710169020,CLOSE,main,,,,,,,,,sell_1,SELL,,,FR4Zqh36n6DNYbQx8h74WcwDMsiCzt8pNZYndFDLXnSm,,72162.90000000,CloseType.EARLY_STOP,0,0
1710169200,CREATE,main,,,72162.80000000,72169.90000000,72022.00000000,72124.20000000,72095.95000000,72124.20000000,buy_0,SELL,,,,,,,,
1710169560,CLOSE,main,,,,,,,,,buy_0,SELL,,,EvsafQuk8Khprf17aoCFzjDXHMcWKkqfSTHcXphLhgRW,,72202.20000000,CloseType.EARLY_STOP,0,0
1710169200,CREATE,main,,,72162.80000000,72169.90000000,72022.00000000,72124.20000000,72095.95000000,72124.20000000,buy_1,SELL,,,,,,,,
1710169560,CLOSE,main,,,,,,,,,buy_1,SELL,,,FcWJEBZq7hXqTg93KKry8HRsMpTcd9bDy4yQdnMtqDqe,,72202.20000000,CloseType.EARLY_STOP,0,0
1710169200,CREATE,main,,,72162.80000000,72169.90000000,72022.00000000,72124.20000000,72095.95000000,72124.20000000,sell_0,SELL,,,,,,,,
1710169560,CLOSE,main,,,,,,,,,sell_0,SELL,,,A337EK7mimpxYezqEnBtuo9t7PsQUcz1uriuuvw5zekx,,72202.20000000,CloseType.EARLY_STOP,0,0
1710169200,CREATE,main,,,72162.80000000,72169.90000000,72022.00000000,72124.20000000,72095.95000000,72124.20000000,sell_1,SELL,,,,,,,,
1710169560,CLOSE,main,,,,,,,,,sell_1,SELL,,,5a6f6d1CSeTknUGZrz5iydW6wDVueJSXcEeG862tPR9A,,72202.20000000,CloseType.EARLY_STOP,0,0
1710169740,CREATE,main,,,72202.00000000,72492.00000000,72202.00000000,72428.10000000,72347.00000000,72428.10000000,buy_0,SELL,,,,,,,,
1710170100,CLOSE,main,,,,,,,,,buy_0,SELL,,,AXKBUR2L8yLqZGs3HBKoesKcvefFn52kYjaxAoLatcAY,,72267.30000000,CloseType.EARLY_STOP,0,0
1710169740,CREATE,main,,,72202.00000000,72492.00000000,72202.00000000,72428.10000000,72347.00000000,72428.10000000,buy_1,SELL,,,,,,,,
1710170100,CLOSE,main,,,,,,,,,buy_1,SELL,,,4cuqLT6dQZ2PD8PYdMdhUsaMuUoPeqZQKxnf9RLm6Y3w,,72267.30000000,CloseType.EARLY_STOP,0,0
1710169740,CREATE,main,,,72202.00000000,72492.00000000,72202.00000000,72428.10000000,72347.00000000,72428.10000000,sell_0,SELL,,,,,,,,
1710170100,CLOSE,main,,,,,,,,,sell_0,SELL,,,HMRzFiuD6VREcrMXfbNWu3StVknLNwZiz4MHJ6bgrXfy,,72267.30000000,CloseType.EARLY_STOP,0,0
1710169740,CREATE,main,,,72202.00000000,72492.00000000,72202.00000000,72428.10000000,72347.00000000,72428.10000000,sell_1,SELL,,,,,,,,
1710170100,CLOSE,main,,,,,,,,,sell_1,SELL,,,3WTnubWAh93oMe3usUB9gCUDWJvsQKNE4FS5ZuvdfiJ1,,72267.30000000,CloseType.EARLY_STOP,0,0
1710170280,CREATE,main,,,72267.30000000,72371.70000000,72203.80000000,72273.10000000,72287.75000000,72273.10000000,buy_0,SELL,,,,,,,,
1710170640,CLOSE,main,,,,,,,,,buy_0,SELL,,,5Cn2ZPkQJaHS1ntXFn2JGPD3rnQDDk633QdxmqGyPQa1,,72432.20000000,CloseType.EARLY_STOP,0,0
1710170280,CREATE,main,,,72267.30000000,72371.70000000,72203.80000000,72273.10000000,72287.75000000,72273.10000000,buy_1,SELL,,,,,,,,
1710170640,CLOSE,main,,,,,,,,,buy_1,SELL,,,GUtddvCnsZeZdpwgcqoEY5qY7BvNDoHBxYw9ePZKK6iR,,72432.20000000,CloseType.EARLY_STOP,0,0
1710170280,CREATE,main,,,72267.30000000,72371.70000000,72203.80000000,72273.10000000,72287.75000000,72273.10000000,sell_0,SELL,,,,,,,,
